Topic,Repos,Tag,Metrics,Value
AutoML,microsoft/nni,v2.1,USER,0.0
AutoML,microsoft/nni,v2.1,FROM,6.25
AutoML,microsoft/nni,v2.1,VOLUME,0.0
AutoML,microsoft/nni,v2.1,RUN,58.33
AutoML,microsoft/nni,v2.1,ARG,2.08
AutoML,microsoft/nni,v2.1,SHELL,0.0
AutoML,microsoft/nni,v2.1,LABEL,2.08
AutoML,microsoft/nni,v2.1,MAINTAINER,0.0
AutoML,microsoft/nni,v2.1,ENV,16.67
AutoML,microsoft/nni,v2.1,WORKDIR,2.08
AutoML,microsoft/nni,v2.1,CMD,0.0
AutoML,microsoft/nni,v2.1,ENTRYPOINT,0.0
AutoML,microsoft/nni,v2.2,ADD,6.25
AutoML,microsoft/nni,v2.2,COPY,6.25
AutoML,microsoft/nni,v2.2,USER,0.0
AutoML,microsoft/nni,v2.2,FROM,6.25
AutoML,microsoft/nni,v2.2,VOLUME,0.0
AutoML,microsoft/nni,v2.2,RUN,58.33
AutoML,microsoft/nni,v2.2,ARG,2.08
AutoML,microsoft/nni,v2.2,SHELL,0.0
AutoML,microsoft/nni,v2.2,LABEL,2.08
AutoML,microsoft/nni,v2.2,MAINTAINER,0.0
AutoML,microsoft/nni,v2.2,ENV,16.67
AutoML,microsoft/nni,v2.2,WORKDIR,2.08
AutoML,microsoft/nni,v2.2,CMD,0.0
AutoML,microsoft/nni,v2.2,ENTRYPOINT,0.0
AutoML,microsoft/nni,v2.3,ADD,6.25
AutoML,microsoft/nni,v2.3,COPY,6.25
AutoML,microsoft/nni,v2.3,USER,0.0
AutoML,microsoft/nni,v2.3,FROM,6.25
AutoML,microsoft/nni,v2.3,VOLUME,0.0
AutoML,microsoft/nni,v2.3,RUN,58.33
AutoML,microsoft/nni,v2.3,ARG,2.08
AutoML,microsoft/nni,v2.3,SHELL,0.0
AutoML,microsoft/nni,v2.3,LABEL,2.08
AutoML,microsoft/nni,v2.3,MAINTAINER,0.0
AutoML,microsoft/nni,v2.3,ENV,16.67
AutoML,microsoft/nni,v2.3,WORKDIR,2.08
AutoML,microsoft/nni,v2.3,CMD,0.0
AutoML,microsoft/nni,v2.3,ENTRYPOINT,0.0
AutoML,microsoft/nni,v2.4,ADD,6.25
AutoML,microsoft/nni,v2.4,COPY,6.25
AutoML,microsoft/nni,v2.4,USER,0.0
AutoML,microsoft/nni,v2.4,FROM,6.25
AutoML,microsoft/nni,v2.4,VOLUME,0.0
AutoML,microsoft/nni,v2.4,RUN,58.33
AutoML,microsoft/nni,v2.4,ARG,2.08
AutoML,microsoft/nni,v2.4,SHELL,0.0
AutoML,microsoft/nni,v2.4,LABEL,2.08
AutoML,microsoft/nni,v2.4,MAINTAINER,0.0
AutoML,microsoft/nni,v2.4,ENV,16.67
AutoML,microsoft/nni,v2.4,WORKDIR,2.08
AutoML,microsoft/nni,v2.4,CMD,0.0
AutoML,microsoft/nni,v2.4,ENTRYPOINT,0.0
AutoML,microsoft/nni,v2.5,ADD,6.25
AutoML,microsoft/nni,v2.5,COPY,6.25
AutoML,microsoft/nni,v2.5,USER,0.0
AutoML,microsoft/nni,v2.5,FROM,6.25
AutoML,microsoft/nni,v2.5,VOLUME,0.0
AutoML,microsoft/nni,v2.5,RUN,58.33
AutoML,microsoft/nni,v2.5,ARG,2.08
AutoML,microsoft/nni,v2.5,SHELL,0.0
AutoML,microsoft/nni,v2.5,LABEL,2.08
AutoML,microsoft/nni,v2.5,MAINTAINER,0.0
AutoML,microsoft/nni,v2.5,ENV,16.67
AutoML,microsoft/nni,v2.5,WORKDIR,2.08
AutoML,microsoft/nni,v2.5,CMD,0.0
AutoML,microsoft/nni,v2.5,ENTRYPOINT,0.0
AutoML,keras-team/autokeras,init,ADD,0.0
AutoML,keras-team/autokeras,init,COPY,8.7
AutoML,keras-team/autokeras,init,USER,0.0
AutoML,keras-team/autokeras,init,FROM,17.39
AutoML,keras-team/autokeras,init,VOLUME,0.0
AutoML,keras-team/autokeras,init,RUN,47.83
AutoML,keras-team/autokeras,init,ARG,0.0
AutoML,keras-team/autokeras,init,SHELL,0.0
AutoML,keras-team/autokeras,init,LABEL,0.0
AutoML,keras-team/autokeras,init,MAINTAINER,0.0
AutoML,keras-team/autokeras,init,ENV,0.0
AutoML,keras-team/autokeras,init,WORKDIR,17.39
AutoML,keras-team/autokeras,init,CMD,8.7
AutoML,keras-team/autokeras,init,ENTRYPOINT,0.0
AutoML,keras-team/autokeras,0.0.1,ADD,0.0
AutoML,keras-team/autokeras,0.0.1,COPY,8.7
AutoML,keras-team/autokeras,0.0.1,USER,0.0
AutoML,keras-team/autokeras,0.0.1,FROM,17.39
AutoML,keras-team/autokeras,0.0.1,VOLUME,0.0
AutoML,keras-team/autokeras,0.0.1,RUN,47.83
AutoML,keras-team/autokeras,0.0.1,ARG,0.0
AutoML,keras-team/autokeras,0.0.1,SHELL,0.0
AutoML,keras-team/autokeras,0.0.1,LABEL,0.0
AutoML,keras-team/autokeras,0.0.1,MAINTAINER,0.0
AutoML,keras-team/autokeras,0.0.1,ENV,0.0
AutoML,keras-team/autokeras,0.0.1,WORKDIR,17.39
AutoML,keras-team/autokeras,0.0.1,CMD,8.7
AutoML,keras-team/autokeras,0.0.1,ENTRYPOINT,0.0
AutoML,keras-team/autokeras,0.0.2,ADD,0.0
AutoML,keras-team/autokeras,0.0.2,COPY,8.7
AutoML,keras-team/autokeras,0.0.2,USER,0.0
AutoML,keras-team/autokeras,0.0.2,FROM,17.39
AutoML,keras-team/autokeras,0.0.2,VOLUME,0.0
AutoML,keras-team/autokeras,0.0.2,RUN,47.83
AutoML,keras-team/autokeras,0.0.2,ARG,0.0
AutoML,keras-team/autokeras,0.0.2,SHELL,0.0
AutoML,keras-team/autokeras,0.0.2,LABEL,0.0
AutoML,keras-team/autokeras,0.0.2,MAINTAINER,0.0
AutoML,keras-team/autokeras,0.0.2,ENV,0.0
AutoML,keras-team/autokeras,0.0.2,WORKDIR,17.39
AutoML,keras-team/autokeras,0.0.2,CMD,8.7
AutoML,keras-team/autokeras,0.0.2,ENTRYPOINT,0.0
AutoML,keras-team/autokeras,0.1.1,ADD,0.0
AutoML,keras-team/autokeras,0.1.1,COPY,8.7
AutoML,keras-team/autokeras,0.1.1,USER,0.0
AutoML,keras-team/autokeras,0.1.1,FROM,17.39
AutoML,keras-team/autokeras,0.1.1,VOLUME,0.0
AutoML,keras-team/autokeras,0.1.1,RUN,47.83
AutoML,keras-team/autokeras,0.1.1,ARG,0.0
AutoML,keras-team/autokeras,0.1.1,SHELL,0.0
AutoML,keras-team/autokeras,0.1.1,LABEL,0.0
AutoML,keras-team/autokeras,0.1.1,MAINTAINER,0.0
AutoML,keras-team/autokeras,0.1.1,ENV,0.0
AutoML,keras-team/autokeras,0.1.1,WORKDIR,17.39
AutoML,keras-team/autokeras,0.1.1,CMD,8.7
AutoML,keras-team/autokeras,0.1.1,ENTRYPOINT,0.0
AutoML,keras-team/autokeras,0.2.0,ADD,0.0
AutoML,keras-team/autokeras,0.2.0,COPY,8.7
AutoML,keras-team/autokeras,0.2.0,USER,0.0
AutoML,keras-team/autokeras,0.2.0,FROM,17.39
AutoML,keras-team/autokeras,0.2.0,VOLUME,0.0
AutoML,keras-team/autokeras,0.2.0,RUN,47.83
AutoML,keras-team/autokeras,0.2.0,ARG,0.0
AutoML,keras-team/autokeras,0.2.0,SHELL,0.0
AutoML,keras-team/autokeras,0.2.0,LABEL,0.0
AutoML,keras-team/autokeras,0.2.0,MAINTAINER,0.0
AutoML,keras-team/autokeras,0.2.0,ENV,0.0
AutoML,keras-team/autokeras,0.2.0,WORKDIR,17.39
AutoML,keras-team/autokeras,0.2.0,CMD,8.7
AutoML,keras-team/autokeras,0.2.0,ENTRYPOINT,0.0
AutoML,keras-team/autokeras,0.2.1,ADD,0.0
AutoML,keras-team/autokeras,0.2.1,COPY,8.7
AutoML,keras-team/autokeras,0.2.1,USER,0.0
AutoML,keras-team/autokeras,0.2.1,FROM,17.39
AutoML,keras-team/autokeras,0.2.1,VOLUME,0.0
AutoML,keras-team/autokeras,0.2.1,RUN,47.83
AutoML,keras-team/autokeras,0.2.1,ARG,0.0
AutoML,keras-team/autokeras,0.2.1,SHELL,0.0
AutoML,keras-team/autokeras,0.2.1,LABEL,0.0
AutoML,keras-team/autokeras,0.2.1,MAINTAINER,0.0
AutoML,keras-team/autokeras,0.2.1,ENV,0.0
AutoML,keras-team/autokeras,0.2.1,WORKDIR,17.39
AutoML,keras-team/autokeras,0.2.1,CMD,8.7
AutoML,keras-team/autokeras,0.2.1,ENTRYPOINT,0.0
AutoML,keras-team/autokeras,0.2.3,ADD,0.0
AutoML,keras-team/autokeras,0.2.3,COPY,8.7
AutoML,keras-team/autokeras,0.2.3,USER,0.0
AutoML,keras-team/autokeras,0.2.3,FROM,17.39
AutoML,keras-team/autokeras,0.2.3,VOLUME,0.0
AutoML,keras-team/autokeras,0.2.3,RUN,47.83
AutoML,keras-team/autokeras,0.2.3,ARG,0.0
AutoML,keras-team/autokeras,0.2.3,SHELL,0.0
AutoML,keras-team/autokeras,0.2.3,LABEL,0.0
AutoML,keras-team/autokeras,0.2.3,MAINTAINER,0.0
AutoML,keras-team/autokeras,0.2.3,ENV,0.0
AutoML,keras-team/autokeras,0.2.3,WORKDIR,17.39
AutoML,keras-team/autokeras,0.2.3,CMD,8.7
AutoML,keras-team/autokeras,0.2.3,ENTRYPOINT,0.0
AutoML,keras-team/autokeras,0.2.4,ADD,0.0
AutoML,keras-team/autokeras,0.2.4,COPY,8.7
AutoML,keras-team/autokeras,0.2.4,USER,0.0
AutoML,keras-team/autokeras,0.2.4,FROM,17.39
AutoML,keras-team/autokeras,0.2.4,VOLUME,0.0
AutoML,keras-team/autokeras,0.2.4,RUN,47.83
AutoML,keras-team/autokeras,0.2.4,ARG,0.0
AutoML,keras-team/autokeras,0.2.4,SHELL,0.0
AutoML,keras-team/autokeras,0.2.4,LABEL,0.0
AutoML,keras-team/autokeras,0.2.4,MAINTAINER,0.0
AutoML,keras-team/autokeras,0.2.4,ENV,0.0
AutoML,keras-team/autokeras,0.2.4,WORKDIR,17.39
AutoML,keras-team/autokeras,0.2.4,CMD,8.7
AutoML,keras-team/autokeras,0.2.4,ENTRYPOINT,0.0
AutoML,keras-team/autokeras,0.2.5,ADD,0.0
AutoML,keras-team/autokeras,0.2.5,COPY,8.7
AutoML,keras-team/autokeras,0.2.5,USER,0.0
AutoML,keras-team/autokeras,0.2.5,FROM,17.39
AutoML,keras-team/autokeras,0.2.5,VOLUME,0.0
AutoML,keras-team/autokeras,0.2.5,RUN,47.83
AutoML,keras-team/autokeras,0.2.5,ARG,0.0
AutoML,keras-team/autokeras,0.2.5,SHELL,0.0
AutoML,keras-team/autokeras,0.2.5,LABEL,0.0
AutoML,keras-team/autokeras,0.2.5,MAINTAINER,0.0
AutoML,keras-team/autokeras,0.2.5,ENV,0.0
AutoML,keras-team/autokeras,0.2.5,WORKDIR,17.39
AutoML,keras-team/autokeras,0.2.5,CMD,8.7
AutoML,keras-team/autokeras,0.2.5,ENTRYPOINT,0.0
AutoML,keras-team/autokeras,0.2.6,ADD,0.0
AutoML,keras-team/autokeras,0.2.6,COPY,8.7
AutoML,keras-team/autokeras,0.2.6,USER,0.0
AutoML,keras-team/autokeras,0.2.6,FROM,17.39
AutoML,keras-team/autokeras,0.2.6,VOLUME,0.0
AutoML,keras-team/autokeras,0.2.6,RUN,47.83
AutoML,keras-team/autokeras,0.2.6,ARG,0.0
AutoML,keras-team/autokeras,0.2.6,SHELL,0.0
AutoML,keras-team/autokeras,0.2.6,LABEL,0.0
AutoML,keras-team/autokeras,0.2.6,MAINTAINER,0.0
AutoML,keras-team/autokeras,0.2.6,ENV,0.0
AutoML,keras-team/autokeras,0.2.6,WORKDIR,17.39
AutoML,keras-team/autokeras,0.2.6,CMD,8.7
AutoML,keras-team/autokeras,0.2.6,ENTRYPOINT,0.0
AutoML,keras-team/autokeras,0.2.7,ADD,0.0
AutoML,keras-team/autokeras,0.2.7,COPY,8.7
AutoML,keras-team/autokeras,0.2.7,USER,0.0
AutoML,keras-team/autokeras,0.2.7,FROM,17.39
AutoML,keras-team/autokeras,0.2.7,VOLUME,0.0
AutoML,keras-team/autokeras,0.2.7,RUN,47.83
AutoML,keras-team/autokeras,0.2.7,ARG,0.0
AutoML,keras-team/autokeras,0.2.7,SHELL,0.0
AutoML,keras-team/autokeras,0.2.7,LABEL,0.0
AutoML,keras-team/autokeras,0.2.7,MAINTAINER,0.0
AutoML,keras-team/autokeras,0.2.7,ENV,0.0
AutoML,keras-team/autokeras,0.2.7,WORKDIR,17.39
AutoML,keras-team/autokeras,0.2.7,CMD,8.7
AutoML,keras-team/autokeras,0.2.7,ENTRYPOINT,0.0
AutoML,keras-team/autokeras,0.2.8,ADD,0.0
AutoML,keras-team/autokeras,0.2.8,COPY,8.7
AutoML,keras-team/autokeras,0.2.8,USER,0.0
AutoML,keras-team/autokeras,0.2.8,FROM,17.39
AutoML,keras-team/autokeras,0.2.8,VOLUME,0.0
AutoML,keras-team/autokeras,0.2.8,RUN,47.83
AutoML,keras-team/autokeras,0.2.8,ARG,0.0
AutoML,keras-team/autokeras,0.2.8,SHELL,0.0
AutoML,keras-team/autokeras,0.2.8,LABEL,0.0
AutoML,keras-team/autokeras,0.2.8,MAINTAINER,0.0
AutoML,keras-team/autokeras,0.2.8,ENV,0.0
AutoML,keras-team/autokeras,0.2.8,WORKDIR,17.39
AutoML,keras-team/autokeras,0.2.8,CMD,8.7
AutoML,keras-team/autokeras,0.2.8,ENTRYPOINT,0.0
AutoML,keras-team/autokeras,0.2.9,ADD,0.0
AutoML,keras-team/autokeras,0.2.9,COPY,8.7
AutoML,keras-team/autokeras,0.2.9,USER,0.0
AutoML,keras-team/autokeras,0.2.9,FROM,17.39
AutoML,keras-team/autokeras,0.2.9,VOLUME,0.0
AutoML,keras-team/autokeras,0.2.9,RUN,47.83
AutoML,keras-team/autokeras,0.2.9,ARG,0.0
AutoML,keras-team/autokeras,0.2.9,SHELL,0.0
AutoML,keras-team/autokeras,0.2.9,LABEL,0.0
AutoML,keras-team/autokeras,0.2.9,MAINTAINER,0.0
AutoML,keras-team/autokeras,0.2.9,ENV,0.0
AutoML,keras-team/autokeras,0.2.9,WORKDIR,17.39
AutoML,keras-team/autokeras,0.2.9,CMD,8.7
AutoML,keras-team/autokeras,0.2.9,ENTRYPOINT,0.0
AutoML,keras-team/autokeras,0.2.10,ADD,0.0
AutoML,keras-team/autokeras,0.2.10,COPY,8.7
AutoML,keras-team/autokeras,0.2.10,USER,0.0
AutoML,keras-team/autokeras,0.2.10,FROM,17.39
AutoML,keras-team/autokeras,0.2.10,VOLUME,0.0
AutoML,keras-team/autokeras,0.2.10,RUN,47.83
AutoML,keras-team/autokeras,0.2.10,ARG,0.0
AutoML,keras-team/autokeras,0.2.10,SHELL,0.0
AutoML,keras-team/autokeras,0.2.10,LABEL,0.0
AutoML,keras-team/autokeras,0.2.10,MAINTAINER,0.0
AutoML,keras-team/autokeras,0.2.10,ENV,0.0
AutoML,keras-team/autokeras,0.2.10,WORKDIR,17.39
AutoML,keras-team/autokeras,0.2.10,CMD,8.7
AutoML,keras-team/autokeras,0.2.10,ENTRYPOINT,0.0
AutoML,keras-team/autokeras,0.2.11,ADD,0.0
AutoML,keras-team/autokeras,0.2.11,COPY,8.7
AutoML,keras-team/autokeras,0.2.11,USER,0.0
AutoML,keras-team/autokeras,0.2.11,FROM,17.39
AutoML,keras-team/autokeras,0.2.11,VOLUME,0.0
AutoML,keras-team/autokeras,0.2.11,RUN,47.83
AutoML,keras-team/autokeras,0.2.11,ARG,0.0
AutoML,keras-team/autokeras,0.2.11,SHELL,0.0
AutoML,keras-team/autokeras,0.2.11,LABEL,0.0
AutoML,keras-team/autokeras,0.2.11,MAINTAINER,0.0
AutoML,keras-team/autokeras,0.2.11,ENV,0.0
AutoML,keras-team/autokeras,0.2.11,WORKDIR,17.39
AutoML,keras-team/autokeras,0.2.11,CMD,8.7
AutoML,keras-team/autokeras,0.2.11,ENTRYPOINT,0.0
AutoML,keras-team/autokeras,0.2.12,ADD,0.0
AutoML,keras-team/autokeras,0.2.12,COPY,8.7
AutoML,keras-team/autokeras,0.2.12,USER,0.0
AutoML,keras-team/autokeras,0.2.12,FROM,17.39
AutoML,keras-team/autokeras,0.2.12,VOLUME,0.0
AutoML,keras-team/autokeras,0.2.12,RUN,47.83
AutoML,keras-team/autokeras,0.2.12,ARG,0.0
AutoML,keras-team/autokeras,0.2.12,SHELL,0.0
AutoML,keras-team/autokeras,0.2.12,LABEL,0.0
AutoML,keras-team/autokeras,0.2.12,MAINTAINER,0.0
AutoML,keras-team/autokeras,0.2.12,ENV,0.0
AutoML,keras-team/autokeras,0.2.12,WORKDIR,17.39
AutoML,keras-team/autokeras,0.2.12,CMD,8.7
AutoML,keras-team/autokeras,0.2.12,ENTRYPOINT,0.0
AutoML,keras-team/autokeras,0.2.13,ADD,0.0
AutoML,keras-team/autokeras,0.2.13,COPY,8.7
AutoML,keras-team/autokeras,0.2.13,USER,0.0
AutoML,keras-team/autokeras,0.2.13,FROM,17.39
AutoML,keras-team/autokeras,0.2.13,VOLUME,0.0
AutoML,keras-team/autokeras,0.2.13,RUN,47.83
AutoML,keras-team/autokeras,0.2.13,ARG,0.0
AutoML,keras-team/autokeras,0.2.13,SHELL,0.0
AutoML,keras-team/autokeras,0.2.13,LABEL,0.0
AutoML,keras-team/autokeras,0.2.13,MAINTAINER,0.0
AutoML,keras-team/autokeras,0.2.13,ENV,0.0
AutoML,keras-team/autokeras,0.2.13,WORKDIR,17.39
AutoML,keras-team/autokeras,0.2.13,CMD,8.7
AutoML,keras-team/autokeras,0.2.13,ENTRYPOINT,0.0
AutoML,keras-team/autokeras,0.2.14,ADD,0.0
AutoML,keras-team/autokeras,0.2.14,COPY,8.7
AutoML,keras-team/autokeras,0.2.14,USER,0.0
AutoML,keras-team/autokeras,0.2.14,FROM,17.39
AutoML,keras-team/autokeras,0.2.14,VOLUME,0.0
AutoML,keras-team/autokeras,0.2.14,RUN,47.83
AutoML,keras-team/autokeras,0.2.14,ARG,0.0
AutoML,keras-team/autokeras,0.2.14,SHELL,0.0
AutoML,keras-team/autokeras,0.2.14,LABEL,0.0
AutoML,keras-team/autokeras,0.2.14,MAINTAINER,0.0
AutoML,keras-team/autokeras,0.2.14,ENV,0.0
AutoML,keras-team/autokeras,0.2.14,WORKDIR,17.39
AutoML,keras-team/autokeras,0.2.14,CMD,8.7
AutoML,keras-team/autokeras,0.2.14,ENTRYPOINT,0.0
AutoML,keras-team/autokeras,0.2.15,ADD,0.0
AutoML,keras-team/autokeras,0.2.15,COPY,8.7
AutoML,keras-team/autokeras,0.2.15,USER,0.0
AutoML,keras-team/autokeras,0.2.15,FROM,17.39
AutoML,keras-team/autokeras,0.2.15,VOLUME,0.0
AutoML,keras-team/autokeras,0.2.15,RUN,47.83
AutoML,keras-team/autokeras,0.2.15,ARG,0.0
AutoML,keras-team/autokeras,0.2.15,SHELL,0.0
AutoML,keras-team/autokeras,0.2.15,LABEL,0.0
AutoML,keras-team/autokeras,0.2.15,MAINTAINER,0.0
AutoML,keras-team/autokeras,0.2.15,ENV,0.0
AutoML,keras-team/autokeras,0.2.15,WORKDIR,17.39
AutoML,keras-team/autokeras,0.2.15,CMD,8.7
AutoML,keras-team/autokeras,0.2.15,ENTRYPOINT,0.0
AutoML,keras-team/autokeras,0.2.16,ADD,0.0
AutoML,keras-team/autokeras,0.2.16,COPY,8.7
AutoML,keras-team/autokeras,0.2.16,USER,0.0
AutoML,keras-team/autokeras,0.2.16,FROM,17.39
AutoML,keras-team/autokeras,0.2.16,VOLUME,0.0
AutoML,keras-team/autokeras,0.2.16,RUN,47.83
AutoML,keras-team/autokeras,0.2.16,ARG,0.0
AutoML,keras-team/autokeras,0.2.16,SHELL,0.0
AutoML,keras-team/autokeras,0.2.16,LABEL,0.0
AutoML,keras-team/autokeras,0.2.16,MAINTAINER,0.0
AutoML,keras-team/autokeras,0.2.16,ENV,0.0
AutoML,keras-team/autokeras,0.2.16,WORKDIR,17.39
AutoML,keras-team/autokeras,0.2.16,CMD,8.7
AutoML,keras-team/autokeras,0.2.16,ENTRYPOINT,0.0
AutoML,keras-team/autokeras,0.2.17,ADD,0.0
AutoML,keras-team/autokeras,0.2.17,COPY,8.7
AutoML,keras-team/autokeras,0.2.17,USER,0.0
AutoML,keras-team/autokeras,0.2.17,FROM,17.39
AutoML,keras-team/autokeras,0.2.17,VOLUME,0.0
AutoML,keras-team/autokeras,0.2.17,RUN,47.83
AutoML,keras-team/autokeras,0.2.17,ARG,0.0
AutoML,keras-team/autokeras,0.2.17,SHELL,0.0
AutoML,keras-team/autokeras,0.2.17,LABEL,0.0
AutoML,keras-team/autokeras,0.2.17,MAINTAINER,0.0
AutoML,keras-team/autokeras,0.2.17,ENV,0.0
AutoML,keras-team/autokeras,0.2.17,WORKDIR,17.39
AutoML,keras-team/autokeras,0.2.17,CMD,8.7
AutoML,keras-team/autokeras,0.2.17,ENTRYPOINT,0.0
AutoML,keras-team/autokeras,0.2.18,ADD,0.0
AutoML,keras-team/autokeras,0.2.18,COPY,8.7
AutoML,keras-team/autokeras,0.2.18,USER,0.0
AutoML,keras-team/autokeras,0.2.18,FROM,17.39
AutoML,keras-team/autokeras,0.2.18,VOLUME,0.0
AutoML,keras-team/autokeras,0.2.18,RUN,47.83
AutoML,keras-team/autokeras,0.2.18,ARG,0.0
AutoML,keras-team/autokeras,0.2.18,SHELL,0.0
AutoML,keras-team/autokeras,0.2.18,LABEL,0.0
AutoML,keras-team/autokeras,0.2.18,MAINTAINER,0.0
AutoML,keras-team/autokeras,0.2.18,ENV,0.0
AutoML,keras-team/autokeras,0.2.18,WORKDIR,17.39
AutoML,keras-team/autokeras,0.2.18,CMD,8.7
AutoML,keras-team/autokeras,0.2.18,ENTRYPOINT,0.0
AutoML,keras-team/autokeras,0.2.19,ADD,0.0
AutoML,keras-team/autokeras,0.2.19,COPY,8.7
AutoML,keras-team/autokeras,0.2.19,USER,0.0
AutoML,keras-team/autokeras,0.2.19,FROM,17.39
AutoML,keras-team/autokeras,0.2.19,VOLUME,0.0
AutoML,keras-team/autokeras,0.2.19,RUN,47.83
AutoML,keras-team/autokeras,0.2.19,ARG,0.0
AutoML,keras-team/autokeras,0.2.19,SHELL,0.0
AutoML,keras-team/autokeras,0.2.19,LABEL,0.0
AutoML,keras-team/autokeras,0.2.19,MAINTAINER,0.0
AutoML,keras-team/autokeras,0.2.19,ENV,0.0
AutoML,keras-team/autokeras,0.2.19,WORKDIR,17.39
AutoML,keras-team/autokeras,0.2.19,CMD,8.7
AutoML,keras-team/autokeras,0.2.19,ENTRYPOINT,0.0
AutoML,keras-team/autokeras,0.3.0,ADD,0.0
AutoML,keras-team/autokeras,0.3.0,COPY,8.7
AutoML,keras-team/autokeras,0.3.0,USER,0.0
AutoML,keras-team/autokeras,0.3.0,FROM,17.39
AutoML,keras-team/autokeras,0.3.0,VOLUME,0.0
AutoML,keras-team/autokeras,0.3.0,RUN,47.83
AutoML,keras-team/autokeras,0.3.0,ARG,0.0
AutoML,keras-team/autokeras,0.3.0,SHELL,0.0
AutoML,keras-team/autokeras,0.3.0,LABEL,0.0
AutoML,keras-team/autokeras,0.3.0,MAINTAINER,0.0
AutoML,keras-team/autokeras,0.3.0,ENV,0.0
AutoML,keras-team/autokeras,0.3.0,WORKDIR,17.39
AutoML,keras-team/autokeras,0.3.0,CMD,8.7
AutoML,keras-team/autokeras,0.3.0,ENTRYPOINT,0.0
AutoML,keras-team/autokeras,0.3.1,ADD,0.0
AutoML,keras-team/autokeras,0.3.1,COPY,8.7
AutoML,keras-team/autokeras,0.3.1,USER,0.0
AutoML,keras-team/autokeras,0.3.1,FROM,17.39
AutoML,keras-team/autokeras,0.3.1,VOLUME,0.0
AutoML,keras-team/autokeras,0.3.1,RUN,47.83
AutoML,keras-team/autokeras,0.3.1,ARG,0.0
AutoML,keras-team/autokeras,0.3.1,SHELL,0.0
AutoML,keras-team/autokeras,0.3.1,LABEL,0.0
AutoML,keras-team/autokeras,0.3.1,MAINTAINER,0.0
AutoML,keras-team/autokeras,0.3.1,ENV,0.0
AutoML,keras-team/autokeras,0.3.1,WORKDIR,17.39
AutoML,keras-team/autokeras,0.3.1,CMD,8.7
AutoML,keras-team/autokeras,0.3.1,ENTRYPOINT,0.0
AutoML,keras-team/autokeras,0.3.2,ADD,0.0
AutoML,keras-team/autokeras,0.3.2,COPY,8.7
AutoML,keras-team/autokeras,0.3.2,USER,0.0
AutoML,keras-team/autokeras,0.3.2,FROM,17.39
AutoML,keras-team/autokeras,0.3.2,VOLUME,0.0
AutoML,keras-team/autokeras,0.3.2,RUN,47.83
AutoML,keras-team/autokeras,0.3.2,ARG,0.0
AutoML,keras-team/autokeras,0.3.2,SHELL,0.0
AutoML,keras-team/autokeras,0.3.2,LABEL,0.0
AutoML,keras-team/autokeras,0.3.2,MAINTAINER,0.0
AutoML,keras-team/autokeras,0.3.2,ENV,0.0
AutoML,keras-team/autokeras,0.3.2,WORKDIR,17.39
AutoML,keras-team/autokeras,0.3.2,CMD,8.7
AutoML,keras-team/autokeras,0.3.2,ENTRYPOINT,0.0
AutoML,keras-team/autokeras,0.3.3,ADD,0.0
AutoML,keras-team/autokeras,0.3.3,COPY,8.7
AutoML,keras-team/autokeras,0.3.3,USER,0.0
AutoML,keras-team/autokeras,0.3.3,FROM,17.39
AutoML,keras-team/autokeras,0.3.3,VOLUME,0.0
AutoML,keras-team/autokeras,0.3.3,RUN,47.83
AutoML,keras-team/autokeras,0.3.3,ARG,0.0
AutoML,keras-team/autokeras,0.3.3,SHELL,0.0
AutoML,keras-team/autokeras,0.3.3,LABEL,0.0
AutoML,keras-team/autokeras,0.3.3,MAINTAINER,0.0
AutoML,keras-team/autokeras,0.3.3,ENV,0.0
AutoML,keras-team/autokeras,0.3.3,WORKDIR,17.39
AutoML,keras-team/autokeras,0.3.3,CMD,8.7
AutoML,keras-team/autokeras,0.3.3,ENTRYPOINT,0.0
AutoML,keras-team/autokeras,0.3.4,ADD,0.0
AutoML,keras-team/autokeras,0.3.4,COPY,8.7
AutoML,keras-team/autokeras,0.3.4,USER,0.0
AutoML,keras-team/autokeras,0.3.4,FROM,17.39
AutoML,keras-team/autokeras,0.3.4,VOLUME,0.0
AutoML,keras-team/autokeras,0.3.4,RUN,47.83
AutoML,keras-team/autokeras,0.3.4,ARG,0.0
AutoML,keras-team/autokeras,0.3.4,SHELL,0.0
AutoML,keras-team/autokeras,0.3.4,LABEL,0.0
AutoML,keras-team/autokeras,0.3.4,MAINTAINER,0.0
AutoML,keras-team/autokeras,0.3.4,ENV,0.0
AutoML,keras-team/autokeras,0.3.4,WORKDIR,17.39
AutoML,keras-team/autokeras,0.3.4,CMD,8.7
AutoML,keras-team/autokeras,0.3.4,ENTRYPOINT,0.0
AutoML,keras-team/autokeras,0.3.5,ADD,0.0
AutoML,keras-team/autokeras,0.3.5,COPY,8.7
AutoML,keras-team/autokeras,0.3.5,USER,0.0
AutoML,keras-team/autokeras,0.3.5,FROM,17.39
AutoML,keras-team/autokeras,0.3.5,VOLUME,0.0
AutoML,keras-team/autokeras,0.3.5,RUN,47.83
AutoML,keras-team/autokeras,0.3.5,ARG,0.0
AutoML,keras-team/autokeras,0.3.5,SHELL,0.0
AutoML,keras-team/autokeras,0.3.5,LABEL,0.0
AutoML,keras-team/autokeras,0.3.5,MAINTAINER,0.0
AutoML,keras-team/autokeras,0.3.5,ENV,0.0
AutoML,keras-team/autokeras,0.3.5,WORKDIR,17.39
