Topic,Repos,ProjectID,Tag,Metrics,Values
Application,ageitgey/face_recognition,P1,1.0.12,Memory,1862248234
Application,ageitgey/face_recognition,P1,latest,Layers count,57
Application,ageitgey/face_recognition,P1,latest,Memory,1862248234
Application,ageitgey/face_recognition,P1,0.2.1,Layers count,11
Application,ageitgey/face_recognition,P1,0.2.1,Memory,252591122
Application,ageitgey/face_recognition,P1,0.3.2,Layers count,12
Application,ageitgey/face_recognition,P1,0.3.2,Memory,285968779
Application,ageitgey/face_recognition,P1,0.5.2,Layers count,12
Application,ageitgey/face_recognition,P1,0.5.2,Memory,285099367
Application,ageitgey/face_recognition,P1,0.7.0,Layers count,12
Application,ageitgey/face_recognition,P1,0.7.0,Memory,444959195
Application,ageitgey/face_recognition,P1,latest,Layers count,18
Application,ageitgey/face_recognition,P1,latest,Memory,277220193
Application,ageitgey/face_recognition,P1,latest,Layers count,15
Application,ageitgey/face_recognition,P1,latest,Memory,106675256
Application,ageitgey/face_recognition,P1,testing,Layers count,17
Application,ageitgey/face_recognition,P1,testing,Memory,135137297
Application,ageitgey/face_recognition,P1,testing-php56,Layers count,16
Application,ageitgey/face_recognition,P1,testing-php56,Memory,129504702
Application,ageitgey/face_recognition,P1,testing-php70,Layers count,16
Application,ageitgey/face_recognition,P1,testing-php70,Memory,133290626
Application,ageitgey/face_recognition,P1,0.0.10,Layers count,27
Application,ageitgey/face_recognition,P1,0.0.10,Memory,1987157999
Application,ageitgey/face_recognition,P1,0.0.3,Layers count,26
Application,ageitgey/face_recognition,P1,0.0.3,Memory,1184845479
Application,ageitgey/face_recognition,P1,0.0.6,Layers count,27
Application,ageitgey/face_recognition,P1,0.0.6,Memory,1986016746
Application,ageitgey/face_recognition,P1,0.0.8,Layers count,27
Application,ageitgey/face_recognition,P1,0.0.8,Memory,1985610848
Application,ageitgey/face_recognition,P1,latest,Layers count,27
Application,ageitgey/face_recognition,P1,latest,Memory,1985569788
Application,ageitgey/face_recognition,P1,all,Layers count,13
Application,ageitgey/face_recognition,P1,all,Memory,5915398836
Application,ageitgey/face_recognition,P1,cntk-cu101-ver200525,Layers count,11
Application,ageitgey/face_recognition,P1,cntk-cu101-ver200525,Memory,3085672792
Application,ageitgey/face_recognition,P1,lasagne-ver200129,Layers count,11
Application,ageitgey/face_recognition,P1,lasagne-ver200129,Memory,2365914387
Application,ageitgey/face_recognition,P1,sonnet-cu111,Layers count,10
Application,ageitgey/face_recognition,P1,sonnet-cu111,Memory,5125618449
Application,ageitgey/face_recognition,P1,torch-ver200604,Layers count,11
Application,ageitgey/face_recognition,P1,torch-ver200604,Memory,2729228716
Application,ageitgey/face_recognition,P1,1.0.5,Layers count,20
Application,ageitgey/face_recognition,P1,1.0.5,Memory,819045411
Application,ageitgey/face_recognition,P1,latest,Layers count,20
Application,ageitgey/face_recognition,P1,latest,Memory,819031817
Application,ageitgey/face_recognition,P1,011f0dddd3c8,Layers count,63
Application,ageitgey/face_recognition,P1,011f0dddd3c8,Memory,3358680087
Application,ageitgey/face_recognition,P1,310130eae159,Layers count,63
Application,ageitgey/face_recognition,P1,310130eae159,Memory,3223463364
Application,ageitgey/face_recognition,P1,67e5e14c1e11,Layers count,69
Application,ageitgey/face_recognition,P1,67e5e14c1e11,Memory,3033311001
Application,ageitgey/face_recognition,P1,be705b4cdd2f,Layers count,69
Application,ageitgey/face_recognition,P1,be705b4cdd2f,Memory,3033415983
Application,ageitgey/face_recognition,P1,latest,Layers count,60
Application,ageitgey/face_recognition,P1,latest,Memory,2788749561
Application,ageitgey/face_recognition,P1,latest,Layers count,18
Application,ageitgey/face_recognition,P1,latest,Memory,36083408523
Application,ageitgey/face_recognition,P1,1.8.0,Layers count,44
Application,ageitgey/face_recognition,P1,1.8.0,Memory,2152362331
Application,ageitgey/face_recognition,P1,latest,Layers count,44
Application,ageitgey/face_recognition,P1,latest,Memory,2152362423
Application,ageitgey/face_recognition,P1,latest,Layers count,11
Application,ageitgey/face_recognition,P1,latest,Memory,1039403391
Application,ageitgey/face_recognition,P1,master,Layers count,13
Application,ageitgey/face_recognition,P1,master,Memory,741885191
Application,ageitgey/face_recognition,P1,1.3.0,Layers count,12
Application,ageitgey/face_recognition,P1,1.3.0,Memory,807750072
Application,ageitgey/face_recognition,P1,1.5.0,Layers count,10
Application,ageitgey/face_recognition,P1,1.5.0,Memory,832575130
Application,ageitgey/face_recognition,P1,1.5.1,Layers count,12
Application,ageitgey/face_recognition,P1,1.5.1,Memory,914907885
Application,ageitgey/face_recognition,P1,latest,Layers count,21
Application,ageitgey/face_recognition,P1,latest,Memory,2778251021
Application,ageitgey/face_recognition,P1,release,Layers count,12
Application,ageitgey/face_recognition,P1,release,Memory,914900672
Application,ageitgey/face_recognition,P1,latest,Layers count,17
Application,ageitgey/face_recognition,P1,latest,Memory,1559881855
Application,ageitgey/face_recognition,P1,v0.1.7,Layers count,22
Application,ageitgey/face_recognition,P1,v0.1.7,Memory,2267481254
Application,ageitgey/face_recognition,P1,v1.0.2,Layers count,22
Application,ageitgey/face_recognition,P1,v1.0.2,Memory,2697692329
Application,ageitgey/face_recognition,P1,v1.1.0,Layers count,16
Application,ageitgey/face_recognition,P1,v1.1.0,Memory,2796500923
Application,ageitgey/face_recognition,P1,latest,Layers count,31
Application,ageitgey/face_recognition,P1,latest,Memory,1482164975
Application,ageitgey/face_recognition,P1,base,Layers count,29
Application,ageitgey/face_recognition,P1,base,Memory,3028274377
Application,ageitgey/face_recognition,P1,latest,Layers count,23
Application,ageitgey/face_recognition,P1,latest,Memory,1805343418
Application,ageitgey/face_recognition,P1,dev-v0.2.0,Layers count,16
Application,ageitgey/face_recognition,P1,dev-v0.2.0,Memory,2907336358
Application,ageitgey/face_recognition,P1,source-latest,Layers count,16
Application,ageitgey/face_recognition,P1,source-latest,Memory,3055476750
Application,ageitgey/face_recognition,P1,test,Layers count,16
Application,ageitgey/face_recognition,P1,test,Memory,3054556065
Application,ageitgey/face_recognition,P1,v0.2.3,Layers count,16
Application,ageitgey/face_recognition,P1,v0.2.3,Memory,2928342299
Application,ageitgey/face_recognition,P1,v0.3.0,Layers count,15
Application,ageitgey/face_recognition,P1,v0.3.0,Memory,3006704362
Application,ageitgey/face_recognition,P1,latest,Layers count,10
Application,ageitgey/face_recognition,P1,latest,Memory,1059280475
Application,ageitgey/face_recognition,P1,v0.1-r1,Layers count,9
Application,ageitgey/face_recognition,P1,v0.1-r1,Memory,1053939702
Application,ageitgey/face_recognition,P1,v0.1-r4,Layers count,9
Application,ageitgey/face_recognition,P1,v0.1-r4,Memory,1117833790
Application,ageitgey/face_recognition,P1,v0.1-r7,Layers count,10
Application,ageitgey/face_recognition,P1,v0.1-r7,Memory,1059666163
Application,ageitgey/face_recognition,P1,v0.1-r8,Layers count,10
Application,ageitgey/face_recognition,P1,v0.1-r8,Memory,1059280475
Application,ageitgey/face_recognition,P1,dev-cpu,Layers count,8
Application,ageitgey/face_recognition,P1,dev-cpu,Memory,950480098
Application,ageitgey/face_recognition,P1,dev-gpu,Layers count,14
Application,ageitgey/face_recognition,P1,dev-gpu,Memory,3036740802
Application,ageitgey/face_recognition,P1,latest,Layers count,7
Application,ageitgey/face_recognition,P1,latest,Memory,966277469
Application,ageitgey/face_recognition,P1,0.0.1,Layers count,18
Application,ageitgey/face_recognition,P1,0.0.1,Memory,2897683622
Application,ageitgey/face_recognition,P1,0.1.2,Layers count,18
Application,ageitgey/face_recognition,P1,0.1.2,Memory,2931741435
Application,ageitgey/face_recognition,P1,0.2.0-beta.4,Layers count,18
Application,ageitgey/face_recognition,P1,0.2.0-beta.4,Memory,3695121943
Application,ageitgey/face_recognition,P1,0.2.2,Layers count,18
Application,ageitgey/face_recognition,P1,0.2.2,Memory,7187232669
Application,ageitgey/face_recognition,P1,latest,Layers count,18
Application,ageitgey/face_recognition,P1,latest,Memory,1488531279
Application,ageitgey/face_recognition,P1,2021.03.23,Layers count,8
Application,ageitgey/face_recognition,P1,2021.03.23,Memory,1850540750
Application,ageitgey/face_recognition,P1,20210322,Layers count,6
Application,ageitgey/face_recognition,P1,20210322,Memory,1850535563
Application,ageitgey/face_recognition,P1,azure-latest,Layers count,20
Application,ageitgey/face_recognition,P1,azure-latest,Memory,7960971496
Application,ageitgey/face_recognition,P1,release-1.8.0,Layers count,20
Application,ageitgey/face_recognition,P1,release-1.8.0,Memory,7961147862
Application,ageitgey/face_recognition,P1,release-1.8.1,Layers count,20
Application,ageitgey/face_recognition,P1,release-1.8.1,Memory,7961147862
Application,ageitgey/face_recognition,P1,0.6.2-devel,Layers count,41
Application,ageitgey/face_recognition,P1,0.6.2-devel,Memory,2562131853
Application,ageitgey/face_recognition,P1,cube,Layers count,9
Application,ageitgey/face_recognition,P1,cube,Memory,508460763
Application,ageitgey/face_recognition,P1,latest-cuda10.0-cudnn7,Layers count,12
Application,ageitgey/face_recognition,P1,latest-cuda10.0-cudnn7,Memory,860391677
Application,ageitgey/face_recognition,P1,latest-gpu,Layers count,10
Application,ageitgey/face_recognition,P1,latest-gpu,Memory,851106655
Application,ageitgey/face_recognition,P1,serving-tmp,Layers count,29
Application,ageitgey/face_recognition,P1,serving-tmp,Memory,1529812248
Application,ageitgey/face_recognition,P1,1.0.10,Layers count,8
Application,ageitgey/face_recognition,P1,1.0.10,Memory,3865269803
Application,ageitgey/face_recognition,P1,1.0.10-gpu,Layers count,8
Application,ageitgey/face_recognition,P1,1.0.10-gpu,Memory,3865269803
Application,ageitgey/face_recognition,P1,cpu,Layers count,8
Application,ageitgey/face_recognition,P1,cpu,Memory,772665243
Application,ageitgey/face_recognition,P1,gpu,Layers count,8
Application,ageitgey/face_recognition,P1,gpu,Memory,3865269803
Application,ageitgey/face_recognition,P1,latest,Layers count,8
Application,ageitgey/face_recognition,P1,latest,Memory,3865269803
Application,ageitgey/face_recognition,P1,latest,Layers count,1
Application,ageitgey/face_recognition,P1,latest,Memory,15778723
Application,ageitgey/face_recognition,P1,v0.2.3,Layers count,1
Application,ageitgey/face_recognition,P1,v0.2.3,Memory,13532038
Application,ageitgey/face_recognition,P1,v0.2.5,Layers count,1
Application,ageitgey/face_recognition,P1,v0.2.5,Memory,13886149
Application,ageitgey/face_recognition,P1,v0.2.7,Layers count,1
Application,ageitgey/face_recognition,P1,v0.2.7,Memory,15758486
Application,ageitgey/face_recognition,P1,v0.2.8,Layers count,1
Application,ageitgey/face_recognition,P1,v0.2.8,Memory,15778786
Application,ageitgey/face_recognition,P1,latest,Layers count,1
Application,ageitgey/face_recognition,P1,latest,Memory,17652474
Application,ageitgey/face_recognition,P1,v0.2.3,Layers count,1
Application,ageitgey/face_recognition,P1,v0.2.3,Memory,16591912
Application,ageitgey/face_recognition,P1,v0.2.5,Layers count,1
Application,ageitgey/face_recognition,P1,v0.2.5,Memory,17100973
Application,ageitgey/face_recognition,P1,v0.2.7,Layers count,1
Application,ageitgey/face_recognition,P1,v0.2.7,Memory,17637720
Application,ageitgey/face_recognition,P1,v0.2.8,Layers count,1
Application,ageitgey/face_recognition,P1,v0.2.8,Memory,17652448
Application,ageitgey/face_recognition,P1,latest,Layers count,1
Application,ageitgey/face_recognition,P1,latest,Memory,14095131
Application,ageitgey/face_recognition,P1,v0.2.3,Layers count,1
Application,ageitgey/face_recognition,P1,v0.2.3,Memory,13165490
Application,ageitgey/face_recognition,P1,v0.2.5,Layers count,1
Application,ageitgey/face_recognition,P1,v0.2.5,Memory,13511429
Application,ageitgey/face_recognition,P1,v0.2.7,Layers count,1
Application,ageitgey/face_recognition,P1,v0.2.7,Memory,14083367
Application,ageitgey/face_recognition,P1,v0.2.8,Layers count,1
Application,ageitgey/face_recognition,P1,v0.2.8,Memory,14095158
Application,ageitgey/face_recognition,P1,latest,Layers count,4
Application,ageitgey/face_recognition,P1,latest,Memory,24895730
Application,ageitgey/face_recognition,P1,latest,Layers count,15
Application,ageitgey/face_recognition,P1,latest,Memory,1198610355
Application,ageitgey/face_recognition,P1,v0.0.10,Layers count,15
Application,ageitgey/face_recognition,P1,v0.0.10,Memory,1198610355
Application,ageitgey/face_recognition,P1,latest,Layers count,17
Application,ageitgey/face_recognition,P1,latest,Memory,1295605129
Application,ageitgey/face_recognition,P1,v0.0.10,Layers count,17
Application,ageitgey/face_recognition,P1,v0.0.10,Memory,1295605129
Application,ageitgey/face_recognition,P1,latest,Layers count,13
Application,ageitgey/face_recognition,P1,latest,Memory,783448701
Application,ageitgey/face_recognition,P1,latest,Layers count,17
Application,ageitgey/face_recognition,P1,latest,Memory,1647237393
Application,ageitgey/face_recognition,P1,1.2.0,Layers count,10
Application,ageitgey/face_recognition,P1,1.2.0,Memory,740244221
Application,ageitgey/face_recognition,P1,latest-ubuntu16.04-py2,Layers count,10
Application,ageitgey/face_recognition,P1,latest-ubuntu16.04-py2,Memory,777965022
Application,ageitgey/face_recognition,P1,latest-ubuntu16.04-py3-cuda10.0-cudnn7-devel,Layers count,19
Application,ageitgey/face_recognition,P1,latest-ubuntu16.04-py3-cuda10.0-cudnn7-devel,Memory,2528282370
Application,ageitgey/face_recognition,P1,latest-ubuntu18.04-py3,Layers count,7
Application,ageitgey/face_recognition,P1,latest-ubuntu18.04-py3,Memory,801703792
Application,ageitgey/face_recognition,P1,release-ubuntu18.04-py3,Layers count,10
Application,ageitgey/face_recognition,P1,release-ubuntu18.04-py3,Memory,789499607
Application,ageitgey/face_recognition,P1,latest,Layers count,16
Application,ageitgey/face_recognition,P1,latest,Memory,964023633
Application,ageitgey/face_recognition,P1,v0,Layers count,16
Application,ageitgey/face_recognition,P1,v0,Memory,975704290
Application,ageitgey/face_recognition,P1,v0.2,Layers count,6
Application,ageitgey/face_recognition,P1,v0.2,Memory,41897130
Application,ageitgey/face_recognition,P1,v0.4,Layers count,5
Application,ageitgey/face_recognition,P1,v0.4,Memory,47014266
Application,ageitgey/face_recognition,P1,v0.4.2,Layers count,2
Application,ageitgey/face_recognition,P1,v0.4.2,Memory,18107909
Application,ageitgey/face_recognition,P1,v0.5,Layers count,2
Application,ageitgey/face_recognition,P1,v0.5,Memory,18284129
Application,ageitgey/face_recognition,P1,latest,Layers count,15
Application,ageitgey/face_recognition,P1,latest,Memory,451652836
Application,ageitgey/face_recognition,P1,latest,Layers count,12
Application,ageitgey/face_recognition,P1,latest,Memory,2055419389
Application,ageitgey/face_recognition,P1,v2.8.0,Layers count,13
Application,ageitgey/face_recognition,P1,v2.8.0,Memory,2091096718
Application,ageitgey/face_recognition,P1,latest,Layers count,5
Application,ageitgey/face_recognition,P1,latest,Memory,42033548
