repos,repo_version,filename,option,option_count,category
huggingface/transformers,latest,/docker/transformers-pytorch-gpu/Dockerfile,rm,1,Filesystem
huggingface/transformers,latest,/docker/transformers-pytorch-gpu/Dockerfile,bash,1,Build/Execute
huggingface/transformers,latest,/docker/transformers-pytorch-gpu/Dockerfile,install,6,Build/Execute
huggingface/transformers,latest,/docker/transformers-pytorch-gpu/Dockerfile,python3,5,Build/Execute
huggingface/transformers,latest,/docker/transformers-pytorch-gpu/Dockerfile,pip,5,Dependencies
huggingface/transformers,latest,/docker/transformers-pytorch-gpu/Dockerfile,cd,2,Filesystem
huggingface/transformers,latest,/examples/research_projects/quantization-qdqbert/Dockerfile,apt-get,2,Dependencies
huggingface/transformers,latest,/examples/research_projects/quantization-qdqbert/Dockerfile,install,6,Build/Execute
huggingface/transformers,latest,/examples/research_projects/quantization-qdqbert/Dockerfile,pip,6,Dependencies
huggingface/transformers,latest,/examples/research_projects/quantization-qdqbert/Dockerfile,python3,5,Build/Execute
huggingface/transformers,latest,/examples/research_projects/quantization-qdqbert/Dockerfile,cd,1,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros-melodic,curl,1,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros-melodic,apt-key,1,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros-melodic,apt-get,4,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros-melodic,rm,1,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros-melodic,sh,2,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros-melodic,install,3,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros-melodic,pip,2,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx-bionic,apt-get,4,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx-bionic,rm,4,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx-bionic,install,2,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx-bionic,wget,1,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx-bionic,mkdir,1,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx-bionic,cd,3,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx-bionic,tar,1,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx-bionic,ln,2,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx-bionic,git,2,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx-bionic,make,2,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx-bionic,./configure,1,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx-bionic,cp,1,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx-bionic,cmake,1,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_docs,apt-get,12,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_docs,npm,3,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_docs,curl,3,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_docs,git,1,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_docs,rm,3,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_docs,install,5,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_docs,apt-key,1,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_docs,echo,1,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_docs,bash,1,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_docs,gem,1,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_docs,/bin/bash,1,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_docs,useradd,1,Permissions
PX4/PX4-Autopilot,latest,/docker/Dockerfile_docs,usermod,1,Permissions
PX4/PX4-Autopilot,latest,/docker/Dockerfile_docs,set,1,Environment
PX4/PX4-Autopilot,latest,/docker/Dockerfile_aarch64,apt-get,4,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_aarch64,curl,1,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_aarch64,wget,3,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_aarch64,git,3,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_aarch64,rm,5,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_aarch64,unzip,2,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_aarch64,make,2,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_aarch64,cmake,3,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_aarch64,install,5,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_aarch64,python,1,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_aarch64,pip3,2,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_aarch64,cd,6,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_aarch64,tar,1,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_aarch64,cp,1,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_aarch64,mkdir,2,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_aarch64,/bin/bash,1,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_aarch64,useradd,1,Permissions
PX4/PX4-Autopilot,latest,/docker/Dockerfile_aarch64,usermod,1,Permissions
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-archlinux,pacman,2,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-archlinux,wget,3,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-archlinux,git,4,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-archlinux,tar,2,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-archlinux,unzip,2,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-archlinux,make,3,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-archlinux,cmake,5,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-archlinux,pip3,1,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-archlinux,install,5,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-archlinux,rm,5,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-archlinux,cd,8,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-archlinux,curl,1,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-archlinux,chmod,1,Permissions
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-archlinux,mkdir,3,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-archlinux,groupadd,1,Permissions
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-archlinux,ln,2,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-eloquent,curl,1,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-eloquent,echo,1,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-eloquent,apt-get,7,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-eloquent,rm,5,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-eloquent,install,5,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-eloquent,pip3,1,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-eloquent,git,2,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-eloquent,mkdir,2,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-eloquent,cd,4,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-eloquent,cmake,4,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_armhf,apt-get,4,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_armhf,curl,1,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_armhf,wget,3,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_armhf,git,3,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_armhf,rm,5,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_armhf,unzip,2,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_armhf,make,2,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_armhf,cmake,3,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_armhf,install,5,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_armhf,python,1,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_armhf,pip3,2,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_armhf,cd,6,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_armhf,tar,1,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_armhf,cp,1,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_armhf,mkdir,2,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_armhf,/bin/bash,1,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_armhf,useradd,1,Permissions
PX4/PX4-Autopilot,latest,/docker/Dockerfile_armhf,usermod,1,Permissions
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros-noetic,curl,1,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros-noetic,apt-key,1,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros-noetic,apt-get,4,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros-noetic,rm,1,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros-noetic,sh,3,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros-noetic,install,2,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros-noetic,pip3,1,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-focal,apt-get,4,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-focal,curl,1,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-focal,wget,3,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-focal,git,4,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-focal,rm,7,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-focal,unzip,2,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-focal,make,3,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-focal,cmake,6,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-focal,install,6,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-focal,mkdir,5,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-focal,cd,11,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-focal,cp,2,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-focal,find,1,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-focal,pip,3,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-focal,python3,2,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-focal,ln,2,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-focal,tar,1,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-focal,/bin/bash,1,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-focal,useradd,1,Permissions
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-focal,usermod,1,Permissions
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-focal,chmod,1,Permissions
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-focal,chown,1,Permissions
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-rolling,curl,1,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-rolling,echo,1,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-rolling,apt-get,7,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-rolling,rm,4,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-rolling,install,4,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-rolling,pip3,1,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-rolling,git,1,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-rolling,mkdir,1,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-rolling,cd,2,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-rolling,cmake,2,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-bionic,apt-get,4,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-bionic,curl,1,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-bionic,wget,3,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-bionic,git,3,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-bionic,rm,6,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-bionic,unzip,2,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-bionic,make,3,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-bionic,cmake,4,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-bionic,install,5,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-bionic,mkdir,4,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-bionic,cd,9,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-bionic,cp,2,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-bionic,pip3,2,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-bionic,ln,2,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-bionic,tar,1,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-bionic,/bin/bash,1,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-bionic,useradd,1,Permissions
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-bionic,usermod,1,Permissions
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-bionic,chmod,1,Permissions
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-bionic,chown,1,Permissions
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-foxy,curl,1,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-foxy,echo,1,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-foxy,apt-get,7,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-foxy,rm,2,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-foxy,install,3,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-foxy,pip3,1,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_clang,apt-get,4,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_clang,wget,1,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_clang,apt-key,1,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_clang,rm,1,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_clang,sh,2,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_clang,install,1,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_clang,ln,2,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_simulation-bionic,apt-get,4,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_simulation-bionic,wget,2,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_simulation-bionic,apt-key,1,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_simulation-bionic,rm,1,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_simulation-bionic,sh,1,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_simulation-bionic,install,1,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_simulation-bionic,dpkg,1,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_raspi,apt-get,4,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_raspi,git,1,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_raspi,mkdir,1,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_raspi,rm,2,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_raspi,cd,1,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_raspi,install,1,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_raspi,ln,2,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx_clang,apt-get,4,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx_clang,dpkg,1,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx_clang,rm,2,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx_clang,install,1,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx_clang,wget,1,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx_clang,mkdir,1,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx_clang,cd,1,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx_clang,tar,1,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx_clang,ln,2,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-dashing,curl,1,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-dashing,echo,1,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-dashing,apt-get,7,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-dashing,rm,2,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-dashing,install,3,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-dashing,pip3,1,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-galactic,curl,1,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-galactic,echo,1,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-galactic,apt-get,7,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-galactic,rm,4,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-galactic,install,4,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-galactic,pip3,1,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-galactic,git,1,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-galactic,mkdir,1,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-galactic,cd,2,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros2-galactic,cmake,2,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx-focal,apt-get,4,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx-focal,rm,4,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx-focal,install,2,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx-focal,wget,1,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx-focal,mkdir,1,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx-focal,cd,3,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx-focal,tar,1,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx-focal,ln,2,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx-focal,git,2,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx-focal,make,2,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx-focal,./configure,1,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx-focal,cp,1,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx-focal,cmake,1,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_simulation-focal,apt-get,4,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_simulation-focal,wget,2,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_simulation-focal,apt-key,1,Dependencies
PX4/PX4-Autopilot,latest,/docker/Dockerfile_simulation-focal,rm,1,Filesystem
PX4/PX4-Autopilot,latest,/docker/Dockerfile_simulation-focal,sh,1,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_simulation-focal,install,1,Build/Execute
PX4/PX4-Autopilot,latest,/docker/Dockerfile_simulation-focal,dpkg,1,Dependencies
ApolloAuto/apollo,latest,/docker/build/base.x86_64.dockerfile,apt-get,5,Dependencies
ApolloAuto/apollo,latest,/docker/build/base.x86_64.dockerfile,echo,1,Filesystem
ApolloAuto/apollo,latest,/docker/build/base.x86_64.dockerfile,rm,4,Filesystem
ApolloAuto/apollo,latest,/docker/build/base.x86_64.dockerfile,find,1,Filesystem
ApolloAuto/apollo,latest,/docker/build/base.x86_64.dockerfile,install,2,Build/Execute
ApolloAuto/apollo,latest,/docker/build/runtime.x86_64.dockerfile.sample,cp,2,Filesystem
ApolloAuto/apollo,latest,/docker/build/runtime.x86_64.dockerfile.sample,apt-get,8,Dependencies
ApolloAuto/apollo,latest,/docker/build/runtime.x86_64.dockerfile.sample,echo,2,Filesystem
ApolloAuto/apollo,latest,/docker/build/runtime.x86_64.dockerfile.sample,rm,5,Filesystem
ApolloAuto/apollo,latest,/docker/build/runtime.x86_64.dockerfile.sample,find,1,Filesystem
ApolloAuto/apollo,latest,/docker/build/runtime.x86_64.dockerfile.sample,install,4,Build/Execute
ApolloAuto/apollo,latest,/docker/build/runtime.x86_64.dockerfile.sample,ln,1,Filesystem
ApolloAuto/apollo,latest,/docker/build/runtime.x86_64.dockerfile.sample,bash,4,Build/Execute
ApolloAuto/apollo,latest,/docker/build/runtime.x86_64.dockerfile.sample,pip,1,Dependencies
ApolloAuto/apollo,latest,/docker/build/runtime.x86_64.dockerfile.sample,python3,1,Build/Execute
ApolloAuto/apollo,latest,/docker/build/dev.aarch64.dockerfile,bash,9,Build/Execute
ApolloAuto/apollo,latest,/docker/build/base.aarch64.dockerfile,apt-get,12,Dependencies
ApolloAuto/apollo,latest,/docker/build/base.aarch64.dockerfile,curl,2,Dependencies
ApolloAuto/apollo,latest,/docker/build/base.aarch64.dockerfile,echo,2,Filesystem
ApolloAuto/apollo,latest,/docker/build/base.aarch64.dockerfile,rm,6,Filesystem
ApolloAuto/apollo,latest,/docker/build/base.aarch64.dockerfile,install,5,Build/Execute
ApolloAuto/apollo,latest,/docker/build/base.aarch64.dockerfile,ln,1,Filesystem
ApolloAuto/apollo,latest,/docker/build/base.aarch64.dockerfile,find,1,Filesystem
ApolloAuto/apollo,latest,/docker/build/cyber.aarch64.dockerfile,bash,8,Build/Execute
ApolloAuto/apollo,latest,/docker/build/cyber.x86_64.dockerfile,bash,8,Build/Execute
ApolloAuto/apollo,latest,/docker/build/dev.x86_64.dockerfile,bash,9,Build/Execute
commaai/openpilot,latest,/Dockerfile.openpilot,mkdir,1,Filesystem
commaai/openpilot,latest,/Dockerfile.openpilot,pip,2,Dependencies
commaai/openpilot,latest,/Dockerfile.openpilot,install,2,Build/Execute
commaai/openpilot,latest,/Dockerfile.openpilot_base,apt-get,2,Dependencies
commaai/openpilot,latest,/Dockerfile.openpilot_base,rm,6,Filesystem
commaai/openpilot,latest,/Dockerfile.openpilot_base,install,1,Build/Execute
commaai/openpilot,latest,/Dockerfile.openpilot_base,sed,1,Filesystem
commaai/openpilot,latest,/Dockerfile.openpilot_base,pip,1,Dependencies
commaai/openpilot,latest,/Dockerfile.openpilot_base,cd,1,Filesystem
commaai/openpilot,latest,/tools/sim/Dockerfile.sim,apt-get,2,Dependencies
commaai/openpilot,latest,/tools/sim/Dockerfile.sim,curl,3,Dependencies
commaai/openpilot,latest,/tools/sim/Dockerfile.sim,rm,3,Filesystem
commaai/openpilot,latest,/tools/sim/Dockerfile.sim,tar,2,Filesystem
commaai/openpilot,latest,/tools/sim/Dockerfile.sim,unzip,1,Filesystem
commaai/openpilot,latest,/tools/sim/Dockerfile.sim,install,3,Build/Execute
commaai/openpilot,latest,/tools/sim/Dockerfile.sim,mkdir,3,Filesystem
commaai/openpilot,latest,/tools/sim/Dockerfile.sim,dpkg,1,Dependencies
commaai/openpilot,latest,/tools/sim/Dockerfile.sim,echo,2,Filesystem
commaai/openpilot,latest,/tools/sim/Dockerfile.sim,pip,3,Dependencies
commaai/openpilot,latest,/tools/sim/Dockerfile.sim,cd,1,Filesystem
commaai/openpilot,latest,/tools/webcam/Dockerfile,apt-get,2,Dependencies
commaai/openpilot,latest,/tools/webcam/Dockerfile,rm,2,Filesystem
commaai/openpilot,latest,/tools/webcam/Dockerfile,install,2,Build/Execute
commaai/openpilot,latest,/tools/webcam/Dockerfile,cd,3,Filesystem
commaai/openpilot,latest,/tools/webcam/Dockerfile,mkdir,1,Filesystem
commaai/openpilot,latest,/tools/webcam/Dockerfile,tar,1,Filesystem
commaai/openpilot,latest,/tools/webcam/Dockerfile,mv,1,Filesystem
commaai/openpilot,latest,/tools/webcam/Dockerfile,make,2,Build/Execute
commaai/openpilot,latest,/tools/webcam/Dockerfile,cmake,1,Build/Execute
commaai/openpilot,latest,/docs/docker/Dockerfile,mkdir,1,Filesystem
commaai/openpilot,latest,/docs/docker/Dockerfile,pip,2,Dependencies
commaai/openpilot,latest,/docs/docker/Dockerfile,install,3,Build/Execute
commaai/openpilot,latest,/docs/docker/Dockerfile,apt,2,Dependencies
commaai/openpilot,latest,/docs/docker/Dockerfile,git,1,Dependencies
commaai/openpilot,latest,/docs/docker/Dockerfile,make,1,Build/Execute
IntelRealSense/librealsense,latest,/scripts/Docker/Dockerfile,apt-get,4,Dependencies
IntelRealSense/librealsense,latest,/scripts/Docker/Dockerfile,curl,3,Dependencies
IntelRealSense/librealsense,latest,/scripts/Docker/Dockerfile,git,1,Dependencies
IntelRealSense/librealsense,latest,/scripts/Docker/Dockerfile,rm,3,Filesystem
IntelRealSense/librealsense,latest,/scripts/Docker/Dockerfile,cmake,2,Build/Execute
IntelRealSense/librealsense,latest,/scripts/Docker/Dockerfile,install,3,Build/Execute
IntelRealSense/librealsense,latest,/scripts/Docker/Dockerfile,python3,1,Build/Execute
IntelRealSense/librealsense,latest,/scripts/Docker/Dockerfile,tar,1,Filesystem
IntelRealSense/librealsense,latest,/scripts/Docker/Dockerfile,ln,1,Filesystem
