repos,repo_version,filename,instructions,instructions_count
AndrejOrsula/drl_grasping,latest,/docker/Dockerfile,SHELL,1
AndrejOrsula/drl_grasping,latest,/docker/Dockerfile,COPY,2
AndrejOrsula/drl_grasping,latest,/docker/Dockerfile,RUN,11
AndrejOrsula/drl_grasping,latest,/docker/Dockerfile,ENV,6
AndrejOrsula/drl_grasping,latest,/docker/Dockerfile,ENTRYPOINT,1
AndrejOrsula/drl_grasping,latest,/docker/Dockerfile,ARG,9
AndrejOrsula/drl_grasping,latest,/docker/Dockerfile,WORKDIR,6
AndrejOrsula/drl_grasping,latest,/docker/Dockerfile,FROM,1
CertifaiAI/classifai,latest,/Dockerfile,CMD,1
CertifaiAI/classifai,latest,/Dockerfile,EXPOSE,1
CertifaiAI/classifai,latest,/Dockerfile,ENV,1
CertifaiAI/classifai,latest,/Dockerfile,ADD,1
CertifaiAI/classifai,latest,/Dockerfile,ARG,2
CertifaiAI/classifai,latest,/Dockerfile,WORKDIR,1
CertifaiAI/classifai,latest,/Dockerfile,FROM,1
jakowenko/double-take,latest,/.build/Dockerfile,COPY,9
jakowenko/double-take,latest,/.build/Dockerfile,RUN,10
jakowenko/double-take,latest,/.build/Dockerfile,ENV,1
jakowenko/double-take,latest,/.build/Dockerfile,ENTRYPOINT,1
jakowenko/double-take,latest,/.build/Dockerfile,ARG,1
jakowenko/double-take,latest,/.build/Dockerfile,WORKDIR,7
jakowenko/double-take,latest,/.build/Dockerfile,FROM,2
jakowenko/double-take,latest,/.develop/Dockerfile.dev,COPY,8
jakowenko/double-take,latest,/.develop/Dockerfile.dev,RUN,7
jakowenko/double-take,latest,/.develop/Dockerfile.dev,ENV,1
jakowenko/double-take,latest,/.develop/Dockerfile.dev,ARG,1
jakowenko/double-take,latest,/.develop/Dockerfile.dev,WORKDIR,6
jakowenko/double-take,latest,/.develop/Dockerfile.dev,FROM,2
spacechop/spacechop,latest,/Dockerfile,CMD,1
spacechop/spacechop,latest,/Dockerfile,EXPOSE,1
spacechop/spacechop,latest,/Dockerfile,RUN,6
spacechop/spacechop,latest,/Dockerfile,ENV,1
spacechop/spacechop,latest,/Dockerfile,ADD,8
spacechop/spacechop,latest,/Dockerfile,ARG,1
spacechop/spacechop,latest,/Dockerfile,WORKDIR,1
spacechop/spacechop,latest,/Dockerfile,FROM,1
heidelbergcement/hcrystalball,latest,/binder/Dockerfile,FROM,1
itlab-vision/dl-benchmark,latest,/docker/Caffe/Dockerfile,COPY,1
itlab-vision/dl-benchmark,latest,/docker/Caffe/Dockerfile,USER,1
itlab-vision/dl-benchmark,latest,/docker/Caffe/Dockerfile,RUN,16
itlab-vision/dl-benchmark,latest,/docker/Caffe/Dockerfile,ENV,1
itlab-vision/dl-benchmark,latest,/docker/Caffe/Dockerfile,ARG,3
itlab-vision/dl-benchmark,latest,/docker/Caffe/Dockerfile,WORKDIR,6
itlab-vision/dl-benchmark,latest,/docker/Caffe/Dockerfile,FROM,1
itlab-vision/dl-benchmark,latest,/docker/TensorFlow/Dockerfile,COPY,1
itlab-vision/dl-benchmark,latest,/docker/TensorFlow/Dockerfile,USER,1
itlab-vision/dl-benchmark,latest,/docker/TensorFlow/Dockerfile,RUN,15
itlab-vision/dl-benchmark,latest,/docker/TensorFlow/Dockerfile,ARG,3
itlab-vision/dl-benchmark,latest,/docker/TensorFlow/Dockerfile,WORKDIR,7
itlab-vision/dl-benchmark,latest,/docker/TensorFlow/Dockerfile,FROM,1
itlab-vision/dl-benchmark,latest,/docker/OpenVINO_DLDT/Dockerfile,USER,1
itlab-vision/dl-benchmark,latest,/docker/OpenVINO_DLDT/Dockerfile,RUN,21
itlab-vision/dl-benchmark,latest,/docker/OpenVINO_DLDT/Dockerfile,ENV,1
itlab-vision/dl-benchmark,latest,/docker/OpenVINO_DLDT/Dockerfile,ARG,3
itlab-vision/dl-benchmark,latest,/docker/OpenVINO_DLDT/Dockerfile,WORKDIR,10
itlab-vision/dl-benchmark,latest,/docker/OpenVINO_DLDT/Dockerfile,FROM,1
vincentclaes/datajob,latest,/.devcontainer/devcontainer.Dockerfile,ARG,9
vincentclaes/datajob,latest,/.devcontainer/devcontainer.Dockerfile,RUN,7
vincentclaes/datajob,latest,/.devcontainer/devcontainer.Dockerfile,ENV,8
vincentclaes/datajob,latest,/.devcontainer/devcontainer.Dockerfile,FROM,1
bsc-wdc/dislib,latest,/Dockerfile,CMD,1
bsc-wdc/dislib,latest,/Dockerfile,COPY,1
bsc-wdc/dislib,latest,/Dockerfile,MAINTAINER,1
bsc-wdc/dislib,latest,/Dockerfile,EXPOSE,1
bsc-wdc/dislib,latest,/Dockerfile,RUN,1
bsc-wdc/dislib,latest,/Dockerfile,ENV,2
bsc-wdc/dislib,latest,/Dockerfile,FROM,1
bsc-wdc/dislib,latest,/docker/Dockerfile,MAINTAINER,1
bsc-wdc/dislib,latest,/docker/Dockerfile,ENV,4
bsc-wdc/dislib,latest,/docker/Dockerfile,FROM,1
bsc-wdc/dislib,latest,/docker/Dockerfile,RUN,1
DCAN-Labs/abcd-hcp-pipeline,latest,/Dockerfile,CMD,1
DCAN-Labs/abcd-hcp-pipeline,latest,/Dockerfile,COPY,6
DCAN-Labs/abcd-hcp-pipeline,latest,/Dockerfile,RUN,46
DCAN-Labs/abcd-hcp-pipeline,latest,/Dockerfile,ENV,12
DCAN-Labs/abcd-hcp-pipeline,latest,/Dockerfile,ENTRYPOINT,1
DCAN-Labs/abcd-hcp-pipeline,latest,/Dockerfile,ARG,1
DCAN-Labs/abcd-hcp-pipeline,latest,/Dockerfile,WORKDIR,8
DCAN-Labs/abcd-hcp-pipeline,latest,/Dockerfile,FROM,1
aldro61/kover,latest,/Dockerfile,RUN,4
aldro61/kover,latest,/Dockerfile,ENV,1
aldro61/kover,latest,/Dockerfile,ADD,1
aldro61/kover,latest,/Dockerfile,ARG,1
aldro61/kover,latest,/Dockerfile,FROM,1
PaddleFlow/paddle-operator,latest,/Dockerfile,COPY,8
PaddleFlow/paddle-operator,latest,/Dockerfile,USER,1
PaddleFlow/paddle-operator,latest,/Dockerfile,RUN,2
PaddleFlow/paddle-operator,latest,/Dockerfile,ENV,1
PaddleFlow/paddle-operator,latest,/Dockerfile,ENTRYPOINT,1
PaddleFlow/paddle-operator,latest,/Dockerfile,WORKDIR,2
PaddleFlow/paddle-operator,latest,/Dockerfile,FROM,2
dice-group/TeBaQA,latest,/docker/nlp.Dockerfile,COPY,4
dice-group/TeBaQA,latest,/docker/nlp.Dockerfile,EXPOSE,1
dice-group/TeBaQA,latest,/docker/nlp.Dockerfile,RUN,2
dice-group/TeBaQA,latest,/docker/nlp.Dockerfile,ENTRYPOINT,1
dice-group/TeBaQA,latest,/docker/nlp.Dockerfile,WORKDIR,3
dice-group/TeBaQA,latest,/docker/nlp.Dockerfile,FROM,1
dice-group/TeBaQA,latest,/docker/el.Dockerfile,COPY,4
dice-group/TeBaQA,latest,/docker/el.Dockerfile,EXPOSE,1
dice-group/TeBaQA,latest,/docker/el.Dockerfile,RUN,2
dice-group/TeBaQA,latest,/docker/el.Dockerfile,ENTRYPOINT,1
dice-group/TeBaQA,latest,/docker/el.Dockerfile,WORKDIR,3
dice-group/TeBaQA,latest,/docker/el.Dockerfile,FROM,1
dice-group/TeBaQA,latest,/docker/tc.Dockerfile,COPY,9
dice-group/TeBaQA,latest,/docker/tc.Dockerfile,EXPOSE,1
dice-group/TeBaQA,latest,/docker/tc.Dockerfile,RUN,2
dice-group/TeBaQA,latest,/docker/tc.Dockerfile,ENTRYPOINT,1
dice-group/TeBaQA,latest,/docker/tc.Dockerfile,WORKDIR,3
dice-group/TeBaQA,latest,/docker/tc.Dockerfile,FROM,1
dice-group/TeBaQA,latest,/docker/controller.Dockerfile,COPY,4
dice-group/TeBaQA,latest,/docker/controller.Dockerfile,EXPOSE,1
dice-group/TeBaQA,latest,/docker/controller.Dockerfile,RUN,2
dice-group/TeBaQA,latest,/docker/controller.Dockerfile,ENTRYPOINT,1
dice-group/TeBaQA,latest,/docker/controller.Dockerfile,WORKDIR,3
dice-group/TeBaQA,latest,/docker/controller.Dockerfile,FROM,1
dice-group/TeBaQA,latest,/docker/qr.Dockerfile,COPY,4
dice-group/TeBaQA,latest,/docker/qr.Dockerfile,EXPOSE,1
dice-group/TeBaQA,latest,/docker/qr.Dockerfile,RUN,2
dice-group/TeBaQA,latest,/docker/qr.Dockerfile,ENTRYPOINT,1
dice-group/TeBaQA,latest,/docker/qr.Dockerfile,WORKDIR,3
dice-group/TeBaQA,latest,/docker/qr.Dockerfile,FROM,1
dcos-labs/dcos-jupyterlab-service,latest,/Dockerfile-cuDNN,COPY,1
dcos-labs/dcos-jupyterlab-service,latest,/Dockerfile-cuDNN,USER,2
dcos-labs/dcos-jupyterlab-service,latest,/Dockerfile-cuDNN,RUN,2
dcos-labs/dcos-jupyterlab-service,latest,/Dockerfile-cuDNN,LABEL,1
dcos-labs/dcos-jupyterlab-service,latest,/Dockerfile-cuDNN,ENV,1
dcos-labs/dcos-jupyterlab-service,latest,/Dockerfile-cuDNN,ARG,22
dcos-labs/dcos-jupyterlab-service,latest,/Dockerfile-cuDNN,FROM,1
dcos-labs/dcos-jupyterlab-service,latest,/Dockerfile,CMD,1
dcos-labs/dcos-jupyterlab-service,latest,/Dockerfile,COPY,20
dcos-labs/dcos-jupyterlab-service,latest,/Dockerfile,USER,3
dcos-labs/dcos-jupyterlab-service,latest,/Dockerfile,EXPOSE,1
dcos-labs/dcos-jupyterlab-service,latest,/Dockerfile,RUN,6
dcos-labs/dcos-jupyterlab-service,latest,/Dockerfile,LABEL,1
dcos-labs/dcos-jupyterlab-service,latest,/Dockerfile,ENV,2
dcos-labs/dcos-jupyterlab-service,latest,/Dockerfile,ENTRYPOINT,1
dcos-labs/dcos-jupyterlab-service,latest,/Dockerfile,ARG,64
dcos-labs/dcos-jupyterlab-service,latest,/Dockerfile,WORKDIR,1
dcos-labs/dcos-jupyterlab-service,latest,/Dockerfile,FROM,1
dcos-labs/dcos-jupyterlab-service,latest,/Dockerfile-data-toolkit,COPY,18
dcos-labs/dcos-jupyterlab-service,latest,/Dockerfile-data-toolkit,RUN,6
dcos-labs/dcos-jupyterlab-service,latest,/Dockerfile-data-toolkit,LABEL,1
dcos-labs/dcos-jupyterlab-service,latest,/Dockerfile-data-toolkit,ENV,2
dcos-labs/dcos-jupyterlab-service,latest,/Dockerfile-data-toolkit,ARG,61
dcos-labs/dcos-jupyterlab-service,latest,/Dockerfile-data-toolkit,WORKDIR,1
dcos-labs/dcos-jupyterlab-service,latest,/Dockerfile-data-toolkit,FROM,1
dcos-labs/dcos-jupyterlab-service,latest,/Dockerfile-data-toolkit-cuDNN,COPY,1
dcos-labs/dcos-jupyterlab-service,latest,/Dockerfile-data-toolkit-cuDNN,RUN,2
dcos-labs/dcos-jupyterlab-service,latest,/Dockerfile-data-toolkit-cuDNN,LABEL,1
dcos-labs/dcos-jupyterlab-service,latest,/Dockerfile-data-toolkit-cuDNN,ENV,1
dcos-labs/dcos-jupyterlab-service,latest,/Dockerfile-data-toolkit-cuDNN,ARG,22
dcos-labs/dcos-jupyterlab-service,latest,/Dockerfile-data-toolkit-cuDNN,FROM,1
geekjr/quickai,latest,/Dockerfile,$PIP_INSTALL,3
geekjr/quickai,latest,/Dockerfile,LDCONFIG,1
geekjr/quickai,latest,/Dockerfile,DEBIAN_FRONTEND=NONINTERACTIVE,3
geekjr/quickai,latest,/Dockerfile,APT-GET,1
geekjr/quickai,latest,/Dockerfile,EXPOSE,1
geekjr/quickai,latest,/Dockerfile,RUN,1
geekjr/quickai,latest,/Dockerfile,ENV,1
geekjr/quickai,latest,/Dockerfile,$GIT_CLONE,2
geekjr/quickai,latest,/Dockerfile,RM,1
geekjr/quickai,latest,/Dockerfile,FROM,1
vwxyzjn/gym-microrts,latest,/Dockerfile,COPY,5
vwxyzjn/gym-microrts,latest,/Dockerfile,RUN,7
vwxyzjn/gym-microrts,latest,/Dockerfile,ENV,1
vwxyzjn/gym-microrts,latest,/Dockerfile,ENTRYPOINT,1
vwxyzjn/gym-microrts,latest,/Dockerfile,FROM,1
Erechtheus/geolocation,latest,/Dockerfile,CMD,1
Erechtheus/geolocation,latest,/Dockerfile,COPY,4
Erechtheus/geolocation,latest,/Dockerfile,EXPOSE,1
Erechtheus/geolocation,latest,/Dockerfile,RUN,1
Erechtheus/geolocation,latest,/Dockerfile,WORKDIR,1
Erechtheus/geolocation,latest,/Dockerfile,FROM,1
MLBazaar/AutoBazaar,latest,/Dockerfile,CMD,1
MLBazaar/AutoBazaar,latest,/Dockerfile,COPY,2
MLBazaar/AutoBazaar,latest,/Dockerfile,RUN,2
MLBazaar/AutoBazaar,latest,/Dockerfile,WORKDIR,1
MLBazaar/AutoBazaar,latest,/Dockerfile,FROM,1
greenelab/RNAseq_titration_results,latest,/docker/R-3.6.3/Dockerfile,RUN,6
greenelab/RNAseq_titration_results,latest,/docker/R-3.6.3/Dockerfile,FROM,1
greenelab/RNAseq_titration_results,latest,/docker/R-4.x.x/Dockerfile,RUN,6
greenelab/RNAseq_titration_results,latest,/docker/R-4.x.x/Dockerfile,FROM,1
HKU-BAL/Clair,latest,/Dockerfile,COPY,1
HKU-BAL/Clair,latest,/Dockerfile,RUN,5
HKU-BAL/Clair,latest,/Dockerfile,ENV,2
HKU-BAL/Clair,latest,/Dockerfile,WORKDIR,1
HKU-BAL/Clair,latest,/Dockerfile,FROM,1
Ricardicus/recurrent-neural-net,latest,/Dockerfile,CMD,1
Ricardicus/recurrent-neural-net,latest,/Dockerfile,COPY,1
Ricardicus/recurrent-neural-net,latest,/Dockerfile,RUN,2
Ricardicus/recurrent-neural-net,latest,/Dockerfile,ENTRYPOINT,1
Ricardicus/recurrent-neural-net,latest,/Dockerfile,WORKDIR,1
Ricardicus/recurrent-neural-net,latest,/Dockerfile,FROM,1
viadee/bpmn.ai,latest,/bpmnai-core/Dockerfile,COPY,4
viadee/bpmn.ai,latest,/bpmnai-core/Dockerfile,USER,1
viadee/bpmn.ai,latest,/bpmnai-core/Dockerfile,RUN,4
viadee/bpmn.ai,latest,/bpmnai-core/Dockerfile,LABEL,1
viadee/bpmn.ai,latest,/bpmnai-core/Dockerfile,ENTRYPOINT,1
viadee/bpmn.ai,latest,/bpmnai-core/Dockerfile,VOLUME,1
viadee/bpmn.ai,latest,/bpmnai-core/Dockerfile,ARG,1
viadee/bpmn.ai,latest,/bpmnai-core/Dockerfile,WORKDIR,2
viadee/bpmn.ai,latest,/bpmnai-core/Dockerfile,FROM,2
Paperspace/gradient-cli,latest,/Dockerfile,RUN,1
Paperspace/gradient-cli,latest,/Dockerfile,ENV,6
Paperspace/gradient-cli,latest,/Dockerfile,ENTRYPOINT,1
Paperspace/gradient-cli,latest,/Dockerfile,ARG,1
Paperspace/gradient-cli,latest,/Dockerfile,FROM,1
cselab/korali,latest,/docker/Dockerfile,RUN,28
cselab/korali,latest,/docker/Dockerfile,ENV,2
cselab/korali,latest,/docker/Dockerfile,ARG,1
cselab/korali,latest,/docker/Dockerfile,WORKDIR,1
cselab/korali,latest,/docker/Dockerfile,FROM,1
indigo-dc/DEEPaaS,latest,/Dockerfile,CMD,1
indigo-dc/DEEPaaS,latest,/Dockerfile,EXPOSE,1
indigo-dc/DEEPaaS,latest,/Dockerfile,RUN,5
indigo-dc/DEEPaaS,latest,/Dockerfile,LABEL,3
indigo-dc/DEEPaaS,latest,/Dockerfile,WORKDIR,1
indigo-dc/DEEPaaS,latest,/Dockerfile,FROM,1
Hydrospheredata/hydro-serving-ui,latest,/Dockerfile,CMD,1
Hydrospheredata/hydro-serving-ui,latest,/Dockerfile,COPY,6
Hydrospheredata/hydro-serving-ui,latest,/Dockerfile,USER,1
Hydrospheredata/hydro-serving-ui,latest,/Dockerfile,EXPOSE,1
Hydrospheredata/hydro-serving-ui,latest,/Dockerfile,RUN,6
Hydrospheredata/hydro-serving-ui,latest,/Dockerfile,LABEL,1
Hydrospheredata/hydro-serving-ui,latest,/Dockerfile,ENV,22
Hydrospheredata/hydro-serving-ui,latest,/Dockerfile,ARG,2
Hydrospheredata/hydro-serving-ui,latest,/Dockerfile,WORKDIR,1
Hydrospheredata/hydro-serving-ui,latest,/Dockerfile,FROM,2
Hydrospheredata/hydro-serving-ui,latest,/e2e/production-e2e/Dockerfile,COPY,3
Hydrospheredata/hydro-serving-ui,latest,/e2e/production-e2e/Dockerfile,USER,1
Hydrospheredata/hydro-serving-ui,latest,/e2e/production-e2e/Dockerfile,RUN,4
Hydrospheredata/hydro-serving-ui,latest,/e2e/production-e2e/Dockerfile,LABEL,1
Hydrospheredata/hydro-serving-ui,latest,/e2e/production-e2e/Dockerfile,ENTRYPOINT,1
Hydrospheredata/hydro-serving-ui,latest,/e2e/production-e2e/Dockerfile,WORKDIR,1
Hydrospheredata/hydro-serving-ui,latest,/e2e/production-e2e/Dockerfile,FROM,3
huggingface/transformers,latest,/docker/transformers-cpu/Dockerfile,CMD,1
huggingface/transformers,latest,/docker/transformers-cpu/Dockerfile,COPY,1
huggingface/transformers,latest,/docker/transformers-cpu/Dockerfile,RUN,3
huggingface/transformers,latest,/docker/transformers-cpu/Dockerfile,LABEL,2
huggingface/transformers,latest,/docker/transformers-cpu/Dockerfile,WORKDIR,1
huggingface/transformers,latest,/docker/transformers-cpu/Dockerfile,FROM,1
huggingface/transformers,latest,/docker/transformers-gpu/Dockerfile,CMD,1
huggingface/transformers,latest,/docker/transformers-gpu/Dockerfile,COPY,1
huggingface/transformers,latest,/docker/transformers-gpu/Dockerfile,RUN,5
huggingface/transformers,latest,/docker/transformers-gpu/Dockerfile,LABEL,2
huggingface/transformers,latest,/docker/transformers-gpu/Dockerfile,WORKDIR,1
huggingface/transformers,latest,/docker/transformers-gpu/Dockerfile,FROM,1
huggingface/transformers,latest,/docker/transformers-pytorch-tpu/Dockerfile,CMD,1
huggingface/transformers,latest,/docker/transformers-pytorch-tpu/Dockerfile,SHELL,1
huggingface/transformers,latest,/docker/transformers-pytorch-tpu/Dockerfile,COPY,1
huggingface/transformers,latest,/docker/transformers-pytorch-tpu/Dockerfile,RUN,10
huggingface/transformers,latest,/docker/transformers-pytorch-tpu/Dockerfile,ENV,3
huggingface/transformers,latest,/docker/transformers-pytorch-tpu/Dockerfile,ENTRYPOINT,1
huggingface/transformers,latest,/docker/transformers-pytorch-tpu/Dockerfile,ARG,1
huggingface/transformers,latest,/docker/transformers-pytorch-tpu/Dockerfile,FROM,1
huggingface/transformers,latest,/docker/transformers-tensorflow-cpu/Dockerfile,CMD,1
huggingface/transformers,latest,/docker/transformers-tensorflow-cpu/Dockerfile,COPY,1
huggingface/transformers,latest,/docker/transformers-tensorflow-cpu/Dockerfile,RUN,3
huggingface/transformers,latest,/docker/transformers-tensorflow-cpu/Dockerfile,LABEL,2
huggingface/transformers,latest,/docker/transformers-tensorflow-cpu/Dockerfile,WORKDIR,1
huggingface/transformers,latest,/docker/transformers-tensorflow-cpu/Dockerfile,FROM,1
huggingface/transformers,latest,/docker/transformers-tensorflow-gpu/Dockerfile,CMD,1
huggingface/transformers,latest,/docker/transformers-tensorflow-gpu/Dockerfile,COPY,1
huggingface/transformers,latest,/docker/transformers-tensorflow-gpu/Dockerfile,RUN,3
huggingface/transformers,latest,/docker/transformers-tensorflow-gpu/Dockerfile,LABEL,2
huggingface/transformers,latest,/docker/transformers-tensorflow-gpu/Dockerfile,WORKDIR,1
huggingface/transformers,latest,/docker/transformers-tensorflow-gpu/Dockerfile,FROM,1
huggingface/transformers,latest,/docker/transformers-pytorch-cpu/Dockerfile,CMD,1
huggingface/transformers,latest,/docker/transformers-pytorch-cpu/Dockerfile,COPY,1
huggingface/transformers,latest,/docker/transformers-pytorch-cpu/Dockerfile,RUN,3
huggingface/transformers,latest,/docker/transformers-pytorch-cpu/Dockerfile,LABEL,2
huggingface/transformers,latest,/docker/transformers-pytorch-cpu/Dockerfile,WORKDIR,1
huggingface/transformers,latest,/docker/transformers-pytorch-cpu/Dockerfile,FROM,1
huggingface/transformers,latest,/docker/transformers-pytorch-gpu/Dockerfile,CMD,1
huggingface/transformers,latest,/docker/transformers-pytorch-gpu/Dockerfile,COPY,1
huggingface/transformers,latest,/docker/transformers-pytorch-gpu/Dockerfile,RUN,5
huggingface/transformers,latest,/docker/transformers-pytorch-gpu/Dockerfile,LABEL,2
huggingface/transformers,latest,/docker/transformers-pytorch-gpu/Dockerfile,WORKDIR,1
huggingface/transformers,latest,/docker/transformers-pytorch-gpu/Dockerfile,FROM,1
huggingface/transformers,latest,/examples/research_projects/quantization-qdqbert/Dockerfile,COPY,1
huggingface/transformers,latest,/examples/research_projects/quantization-qdqbert/Dockerfile,RUN,7
huggingface/transformers,latest,/examples/research_projects/quantization-qdqbert/Dockerfile,LABEL,2
huggingface/transformers,latest,/examples/research_projects/quantization-qdqbert/Dockerfile,WORKDIR,1
huggingface/transformers,latest,/examples/research_projects/quantization-qdqbert/Dockerfile,FROM,1
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros-melodic,RUN,5
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros-melodic,LABEL,1
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros-melodic,ENV,1
PX4/PX4-Autopilot,latest,/docker/Dockerfile_ros-melodic,FROM,1
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx-bionic,RUN,5
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx-bionic,LABEL,1
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx-bionic,ENV,1
PX4/PX4-Autopilot,latest,/docker/Dockerfile_nuttx-bionic,FROM,1
PX4/PX4-Autopilot,latest,/docker/Dockerfile_docs,CMD,1
PX4/PX4-Autopilot,latest,/docker/Dockerfile_docs,COPY,1
PX4/PX4-Autopilot,latest,/docker/Dockerfile_docs,USER,1
PX4/PX4-Autopilot,latest,/docker/Dockerfile_docs,RUN,9
PX4/PX4-Autopilot,latest,/docker/Dockerfile_docs,LABEL,1
PX4/PX4-Autopilot,latest,/docker/Dockerfile_docs,ENV,4
PX4/PX4-Autopilot,latest,/docker/Dockerfile_docs,ENTRYPOINT,1
PX4/PX4-Autopilot,latest,/docker/Dockerfile_docs,FROM,1
PX4/PX4-Autopilot,latest,/docker/Dockerfile_aarch64,CMD,1
PX4/PX4-Autopilot,latest,/docker/Dockerfile_aarch64,COPY,1
PX4/PX4-Autopilot,latest,/docker/Dockerfile_aarch64,EXPOSE,2
PX4/PX4-Autopilot,latest,/docker/Dockerfile_aarch64,RUN,9
PX4/PX4-Autopilot,latest,/docker/Dockerfile_aarch64,LABEL,1
PX4/PX4-Autopilot,latest,/docker/Dockerfile_aarch64,ENV,9
PX4/PX4-Autopilot,latest,/docker/Dockerfile_aarch64,ENTRYPOINT,1
PX4/PX4-Autopilot,latest,/docker/Dockerfile_aarch64,FROM,1
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-archlinux,CMD,1
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-archlinux,COPY,1
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-archlinux,EXPOSE,2
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-archlinux,RUN,11
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-archlinux,LABEL,1
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-archlinux,ENV,5
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-archlinux,ENTRYPOINT,1
PX4/PX4-Autopilot,latest,/docker/Dockerfile_base-archlinux,FROM,1
